iter	RMSE	MAPE
195	0.03720509771	0.008562217154
196	0.03654075192	0.008407812294
197	0.03646891208	0.008336226373
198	0.03604527941	0.008230839941
199	0.03586972175	0.008153766975
200	0.0353710254	0.008028745507
201	0.03474217304	0.007878072288
202	0.03410073692	0.007708280609
203	0.03399509306	0.007644793588
204	0.03361131679	0.007534589728
205	0.03295148887	0.007391911389
206	0.03254968706	0.007280590629
207	0.03245247114	0.007213171011
208	0.03227841451	0.007139609732
209	0.03172244713	0.007021698198
210	0.0313753812	0.006925325092
211	0.03083436782	0.006809480989
212	0.03042172096	0.006696083148
213	0.03002037155	0.006584538138
214	0.02974983988	0.006508274241
215	0.02949195993	0.006437562482
216	0.02933472835	0.006373615231
217	0.02925430532	0.006323692822
218	0.02910052606	0.006253306748
219	0.02858059054	0.006112792612
220	0.02833100222	0.006040708978
221	0.02826234659	0.005995172366
222	0.02823046877	0.005960083903
223	0.02799326867	0.005893840367
224	0.02792878174	0.005854688725
225	0.02786575497	0.005811100185
226	0.02780541592	0.005772137524
227	0.02772058885	0.005735018928
228	0.02746116535	0.005662819404
229	0.02691977198	0.005523107659
230	0.02670257045	0.00545935892
231	0.02667913036	0.005430786717
232	0.02662963591	0.005395503634
233	0.02658166208	0.005358715878
234	0.02648583754	0.00531402767
235	0.02643991798	0.005279372678
236	0.02641943867	0.00525207512
237	0.02630361554	0.005202342842
238	0.02628345272	0.005175494145
239	0.02626339458	0.005146239875
240	0.0262231492	0.005115977556
241	0.0262049683	0.00509078335
242	0.02594125393	0.005034458708
243	0.02590679936	0.005008803676
244	0.02587261431	0.004981379542
245	0.02564831484	0.004926490323
246	0.02552759847	0.004883107355
247	0.02548024601	0.004861609024
248	0.02526425698	0.004809920365
249	0.02505466024	0.004758250514
250	0.02502278626	0.004732300179
251	0.02499177158	0.004706869262
252	0.0249619264	0.004684534303
253	0.02469049762	0.004616884488
254	0.02430917929	0.004572520916
255	0.02392980319	0.004528737095
256	0.02374230559	0.00447883663
257	0.02338356607	0.00440971499
258	0.02313579477	0.004347242793
259	0.02296307695	0.004298155161
260	0.02272659558	0.004235427242
261	0.02238771078	0.004148960784
262	0.02223345787	0.004108627618
263	0.02191873452	0.00404650197
264	0.02166947351	0.003999399334
265	0.02142715761	0.003953238752
266	0.02112119663	0.00389273327
267	0.02097743676	0.003851598011
268	0.02083822106	0.003811285458
269	0.02054692838	0.003734023608
270	0.02026501961	0.003660877572
271	0.02014341174	0.003626254485
272	0.02002568483	0.003591066497
273	0.01991194241	0.003556026534
274	0.01980200098	0.003521687371
275	0.01955264199	0.003455016755
276	0.01931098047	0.003419419046
277	0.01901713316	0.003366447728
278	0.01901079501	0.003355164814
279	0.01891223373	0.003327177024
280	0.0186245675	0.003277225407
281	0.01861882524	0.003267187021
282	0.01861324246	0.003257102128
283	0.01831616145	0.003207281644
284	0.0183106772	0.003196828152
285	0.01808506698	0.003172332159
286	0.01786398973	0.00313020461
287	0.01764816416	0.003088919611
288	0.01764312863	0.003079228167
289	0.0176383028	0.003070174569
290	0.01763362451	0.003061302043
291	0.01744222153	0.003029983118
292	0.01723218771	0.00299027444
293	0.01702719374	0.002951359936
294	0.0168468885	0.002921612298
295	0.01659244871	0.002877278339
296	0.01658838639	0.002869646877
297	0.01634020903	0.002824683113
298	0.01617381704	0.00279687064
299	0.01616993035	0.002789140342
300	0.01609073405	0.002767554301
301	0.01601418716	0.00274582369
302	0.01585472955	0.002710809949
303	0.01578292632	0.002689924515
304	0.01571374784	0.002669471838
305	0.0154840789	0.002629887674
306	0.01548087125	0.002623735187
307	0.01531611797	0.002592019363
308	0.01515716835	0.00256666155
309	0.01509345845	0.002547671477
310	0.0149369294	0.002517337897
311	0.01493406526	0.002511810847
312	0.01478148266	0.002482204684
313	0.01457551121	0.002446373897
314	0.01437483692	0.00241094754
315	0.01422863775	0.002380395819
316	0.01422605985	0.00237510131
317	0.01408745543	0.002347903202
318	0.01394567423	0.002325500462
319	0.01380800454	0.002303218591
320	0.01367367206	0.002276772501
321	0.0136713508	0.002271813031
322	0.01352850464	0.002242944897
323	0.01352632305	0.002238673773
324	0.0134352918	0.002221034644
325	0.01325367439	0.00218884138
326	0.01320528206	0.002174474112
327	0.01320330472	0.002170099329
328	0.01320138484	0.002165981192
329	0.01307852111	0.002142053848
330	0.01295878175	0.00211860505
331	0.01282577247	0.002092089263
332	0.01282402906	0.002088296363
333	0.01270939067	0.002065855215
334	0.01259767004	0.00204386289
335	0.01248880017	0.002022310413
336	0.01238271527	0.002001188986
337	0.01238114483	0.001997615245
338	0.01237958239	0.001993793782
339	0.01237809621	0.00199066853
340	0.01234077083	0.001978693716
341	0.0123047528	0.001967186588
342	0.01230340244	0.001963896612
343	0.01226877406	0.001952691786
344	0.01223535789	0.001941704949
345	0.01220320842	0.001930943835
346	0.01217218764	0.001920392076
347	0.0121423028	0.001910051353
348	0.01214109515	0.001907337828
349	0.01201818891	0.001889758525
350	0.01198915111	0.001879500265
351	0.0118696412	0.001862324777
352	0.01186857938	0.001859865123
353	0.01184043355	0.001849746037
354	0.01181332511	0.001839829333
355	0.0117872224	0.001830505415
356	0.01167057548	0.001813868931
357	0.01164521137	0.001804773181
358	0.0116207854	0.001795859346
359	0.01159726436	0.001787123787
360	0.0115746161	0.001778562939
361	0.01155277286	0.001770168721
362	0.01143857928	0.001754061328
363	0.01141739643	0.001745876421
364	0.01135026346	0.001731784535
365	0.01134945615	0.001729727164
366	0.01128407346	0.001715961588
367	0.01126503715	0.001708304926
368	0.0112467124	0.001700801398
369	0.01122907344	0.00169344794
370	0.01122835251	0.001691591337
371	0.01121135919	0.001684418115
372	0.01119502627	0.001677237338
373	0.01119436262	0.001675645724
374	0.01117867026	0.001668644947
375	0.01116356408	0.001661934597
376	0.01114902658	0.001655358454
377	0.01103937557	0.001640276943
378	0.01102526198	0.001633859115
379	0.01101167948	0.001627314225
380	0.01099858355	0.001621152252
381	0.01098600746	0.001614861318
382	0.01097390715	0.001608951734
383	0.01096226439	0.001603160342
384	0.01085524063	0.00158853993
385	0.01084394076	0.001582887435
386	0.01083306865	0.00157734799
387	0.01071903211	0.001558552407
388	0.0107185664	0.001557649709
389	0.01071807232	0.001556490966
390	0.01071758973	0.001555355398
391	0.01071711834	0.001554242542
392	0.01071665786	0.001553151942
393	0.01071620801	0.001552083155
394	0.01071580004	0.001551283414
395	0.01071536942	0.001550251986
396	0.01071494869	0.001549241187
397	0.01071453761	0.001548250604
398	0.01071413594	0.001547279833
399	0.01071374345	0.001546328476
400	0.01071335989	0.001545396147
401	0.01071298507	0.001544482465
402	0.01071261874	0.001543587056
403	0.01071226072	0.001542709556
404	0.01071191079	0.001541849605
405	0.01071156875	0.001541006854
406	0.01071123441	0.001540180957
407	0.01071090758	0.001539371579
408	0.01071058808	0.001538578388
409	0.01071027574	0.00153780106
410	0.01070997037	0.00153703928
411	0.01070967182	0.001536292735
412	0.01070937991	0.001535561121
413	0.01070909448	0.001534844139
414	0.01070881539	0.001534141496
415	0.01070854248	0.001533452907
416	0.0107082756	0.001532778089
417	0.0107080146	0.001532116768
418	0.01070775936	0.001531468673
419	0.01070750974	0.001530833541
420	0.01070726559	0.00153021111
421	0.0107070268	0.001529601129
422	0.01070679323	0.001529159657
423	0.01060617735	0.00151586107
424	0.0105086377	0.001502828454
425	0.01041409935	0.00149005649
426	0.01029840084	0.001472536448
427	0.01020575442	0.001460026793
428	0.01019582119	0.001455528033
429	0.01018626846	0.001451119248
430	0.01017708189	0.001446798639
431	0.01007321098	0.001433802894
432	0.009963662187	0.001417164463
433	0.009871695607	0.001404936693
434	0.00986296364	0.001400800048
435	0.009764123525	0.00138833114
436	0.009755650342	0.001384283345
437	0.009665446637	0.001372317313
438	0.00965722804	0.00136835635
439	0.009649325269	0.001364474605
440	0.009641726367	0.001360670496
441	0.009634419814	0.001356942468
442	0.009627394512	0.001353289002
443	0.009434846625	0.001326224777
444	0.009428226978	0.001322715988
445	0.009421862386	0.001319277374
446	0.009415743131	0.001315907533
447	0.009409859853	0.001312605088
448	0.009314370725	0.001300688114
449	0.00922173156	0.00128900948
450	0.00921597251	0.001285782398
451	0.009031653063	0.001260068306
452	0.008945346502	0.001248861696
453	0.008856380357	0.001237654026
454	0.008770087129	0.001226670509
455	0.008764514306	0.001223583978
456	0.008759156724	0.001220559178
457	0.008754006148	0.001217594874
458	0.008749054656	0.001214689856
459	0.008660508995	0.001201283281
460	0.008655890707	0.00119852564
461	0.0086319853	0.001195836088
462	0.00845935754	0.0011720668
463	0.008290182587	0.001148772898
464	0.008124391383	0.001125944875
465	0.007961916251	0.001103573412
466	0.007802690878	0.001081649377
467	0.007646650276	0.001060163823
468	0.007493730753	0.00103910798
469	0.007343869902	0.001018473255
470	0.007197006549	0.0009982512244
471	0.007053080746	0.000978433634
472	0.00691203375	0.000959012395
473	0.006773808	0.0009399795819
474	0.006638347063	0.0009213274244
475	0.00650559566	0.0009030483107
476	0.006375499597	0.0008851347786
477	0.006248005776	0.0008675795169
478	0.006123062162	0.0008503753606
479	0.006000617761	0.0008335152879
480	0.005880622585	0.0008169924158
481	0.005763027666	0.0008008000017
482	0.005647785006	0.0007849314361
483	0.005534847559	0.0007693802413
484	0.005424169236	0.0007541400709
485	0.005315704858	0.0007392047036
486	0.005209410155	0.0007245680437
487	0.005105241741	0.0007102241169
488	0.005003157097	0.0006961670685
489	0.004903114559	0.0006823911613
490	0.004805073292	0.0006688907721
491	0.004708993275	0.0006556603904
492	0.0046148353	0.0006426946168
493	0.004522560927	0.0006299881582
494	0.004432132501	0.0006175358292
495	0.004343513107	0.0006053325468
496	0.004256666573	0.0005933733298
497	0.004171557454	0.000581653297
498	0.00408815101	0.0005701676649
499	0.0040064132	0.0005589117455
500	0.003926310657	0.0005478809443
501	0.003847810692	0.0005370707594
502	0.003770881264	0.0005264767784
503	0.003695490969	0.000516094677
504	0.003621609037	0.0005059202174
505	0.003549205311	0.000495949247
506	0.003478250239	0.0004861776959
507	0.003408714861	0.0004766015759
508	0.003340570797	0.0004672169785
509	0.00327379023	0.0004580200731
510	0.0032083459	0.0004490071053
511	0.003144211099	0.000440174397
512	0.00308135965	0.0004315183432
513	0.003019765899	0.0004230354103
514	0.002959404705	0.0004147221363
515	0.002900251427	0.0004065751273
516	0.002842281926	0.0003985910586
517	0.002785472539	0.0003907666714
518	0.002729800079	0.0003830987719
519	0.002675241822	0.0003755842304
520	0.002621775499	0.0003682199796
521	0.002569379288	0.0003610030139
522	0.002518031802	0.0003539303875
523	0.002467712084	0.0003469992138
524	0.002418399595	0.0003402066635
525	0.002370074206	0.0003335499642
526	0.002322716193	0.0003270263988
527	0.002276306226	0.0003206333049
528	0.002230825363	0.0003143680728
529	0.00218625504	0.0003082281454
530	0.002142577062	0.0003022110163
531	0.002099773606	0.00029631423
532	0.002057827197	0.0002905353791
533	0.002016720716	0.0002848721053
534	0.001976437384	0.000279322097
535	0.00193696076	0.0002738830888
536	0.001898274732	0.000268552861
537	0.001860363508	0.0002633292377
538	0.001823211613	0.0002582100868
539	0.001786803885	0.000253193319
540	0.001751125462	0.0002482768865
541	0.001716161782	0.0002434587827
542	0.001681898574	0.000238737041
543	0.001648321852	0.0002341097342
544	0.001615417911	0.0002295749733
545	0.001583173322	0.0002251309077
546	0.001551574922	0.0002207757234
547	0.001520609815	0.0002165076426
548	0.001490265361	0.0002123249235
549	0.001460529177	0.0002082258589
550	0.001431389123	0.0002042087756
551	0.001402833305	0.0002002720339
552	0.001374850068	0.0001964140271
553	0.001347427989	0.0001926331803
554	0.001320555876	0.0001889279505
555	0.001294222761	0.0001852968253
556	0.001268417895	0.0001817383226
557	0.001243130745	0.0001782509899
558	0.00121835099	0.000174833404
559	0.001194068514	0.0001714841697
560	0.001170273406	0.0001682019201
561	0.001146955955	0.0001649853155
562	0.001124106641	0.0001618330429
563	0.001101716138	0.0001587438158
564	0.001079775307	0.0001557163734
565	0.001058275192	0.0001527494797
566	0.001037207016	0.0001498419238
567	0.001016562181	0.0001469925192
568	0.0009963322592	0.0001442001027
569	0.0009765089911	0.0001414635343
570	0.0009570842876	0.0001387816975
571	0.0009380502172	0.0001361534973
572	0.0009193990122	0.0001335778612
573	0.000901123058	0.0001310537378
574	0.0008832148937	0.0001285800968
575	0.0008656672102	0.0001261559287
576	0.0008484728432	0.0001237802439
577	0.0008316247741	0.0001214520728
578	0.0008151161246	0.0001191704651
579	0.0007989401549	0.0001169344895
580	0.0007830902629	0.0001147432335
581	0.000767559977	0.0001125958026
582	0.0007523429573	0.0001104913204
583	0.0007374329909	0.0001084289278
584	0.000722823991	0.000106407783
585	0.0007085099926	0.0001044270611
586	0.0006944851521	0.0001024859537
587	0.0006807437424	0.0001005836684
588	0.0006672801536	9.871942885e-05
589	0.0006540888877	9.689247403e-05
590	0.0006411645588	9.510205834e-05
591	0.0006285018888	9.334745093e-05
592	0.0006160957072	9.162793567e-05
593	0.0006039409475	8.994281072e-05
594	0.0005920326461	8.82913883e-05
595	0.0005803659389	8.667299429e-05
596	0.0005689360611	8.508696816e-05
597	0.0005577383445	8.353266259e-05
598	0.0005467682145	8.200944312e-05
599	0.0005360211899	8.051668802e-05
600	0.0005254928802	7.905378803e-05
601	0.0005151789838	7.762014602e-05
602	0.0005050752866	7.621517683e-05
603	0.0004951776602	7.48383071e-05
604	0.0004854820592	7.348897471e-05
605	0.0004759845208	7.216662894e-05
606	0.0004666811634	7.087073013e-05
607	0.0004575681835	6.960074931e-05
608	0.0004486418549	6.835616809e-05
609	0.0004398985278	6.713647852e-05
610	0.0004313346261	6.594118274e-05
611	0.0004229466468	6.476979288e-05
612	0.0004147311579	6.362183077e-05
613	0.0004066847981	6.249682793e-05
614	0.000398804274	6.139432513e-05
615	0.0003910863593	6.031387237e-05
616	0.0003835278942	5.925502868e-05
617	0.0003761257826	5.821736186e-05
618	0.0003688769919	5.720044836e-05
619	0.0003617785516	5.620387315e-05
620	0.0003548275517	5.522722945e-05
621	0.0003480211417	5.427011862e-05
622	0.0003413565289	5.333215001e-05
623	0.0003348309783	5.241294076e-05
624	0.0003284418106	5.151211573e-05
625	0.0003221864009	5.062930718e-05
626	0.0003160621782	4.976415479e-05
627	0.0003100666242	4.891630545e-05
628	0.0003041972716	4.808541309e-05
629	0.0002984517041	4.72711386e-05
630	0.0002928275543	4.64731496e-05
631	0.0002873225031	4.569112038e-05
632	0.0002819342786	4.492473172e-05
633	0.0002766606555	4.417367082e-05
634	0.0002714994538	4.343763114e-05
635	0.000266448538	4.271631228e-05
636	0.0002615058155	4.200941981e-05
637	0.0002566692365	4.131666517e-05
638	0.0002519367926	4.063776561e-05
639	0.0002473065163	3.997244404e-05
640	0.0002427764796	3.93204289e-05
641	0.0002383447938	3.868145406e-05
642	0.0002340096078	3.805525873e-05
643	0.0002297691076	3.744158729e-05
644	0.000225621516	3.68401893e-05
645	0.0002215650908	3.625081927e-05
646	0.0002175981246	3.567323662e-05
647	0.000213718944	3.510720563e-05
648	0.0002099259087	3.455249527e-05
649	0.0002062174105	3.400887912e-05
650	0.0002025918726	3.34761353e-05
651	0.0001990477491	3.295404634e-05
652	0.0001955835242	3.244239916e-05
653	0.000192197711	3.194098492e-05
654	0.0001888888514	3.144959896e-05
655	0.0001856555149	3.096804072e-05
656	0.0001824962983	3.049611366e-05
657	0.0001794098244	3.003362514e-05
658	0.0001763947417	2.958038639e-05
659	0.0001734497238	2.913621241e-05
660	0.0001705734685	2.870092191e-05
661	0.0001677646974	2.827433722e-05
662	0.0001650221548	2.785628422e-05
663	0.0001623446074	2.744659228e-05
664	0.0001597308437	2.704509418e-05
665	0.0001571796732	2.665162605e-05
666	0.0001546899256	2.626602727e-05
667	0.0001522604508	2.588814047e-05
668	0.000149890118	2.551781142e-05
669	0.0001475778146	2.515488894e-05
670	0.0001453224465	2.479922491e-05
671	0.0001431229373	2.445067416e-05
672	0.0001409782272	2.410909442e-05
673	0.0001388872733	2.377434628e-05
674	0.0001368490487	2.34462931e-05
675	0.0001348625417	2.312480098e-05
676	0.0001329267563	2.280973872e-05
677	0.0001310407103	2.250097769e-05
678	0.0001292034363	2.219839189e-05
679	0.0001274139805	2.19018578e-05
680	0.0001256714023	2.161125438e-05
681	0.0001239747742	2.132646303e-05
682	0.0001223231814	2.104736752e-05
683	0.0001207157213	2.077385392e-05
684	0.0001191515031	2.050581059e-05
685	0.0001176296479	2.024312813e-05
686	0.000116149288	1.998569931e-05
687	0.0001147095669	1.973341907e-05
688	0.0001133096388	1.948618444e-05
689	0.0001119486687	1.924389449e-05
690	0.000110625832	1.900645035e-05
691	0.0001093403143	1.877375508e-05
692	0.0001080913116	1.854571373e-05
693	0.0001068780293	1.832223319e-05
694	0.0001056996832	1.810322228e-05
695	0.0001045554985	1.788859157e-05
696	0.0001034447101	1.767825349e-05
697	0.0001023665626	1.747212217e-05
698	0.00010132031	1.727011347e-05
699	0.0001003052158	1.707214494e-05
700	9.932055307e-05	1.687813579e-05
701	9.836560422e-05	1.668800682e-05
702	9.74396612e-05	1.650168042e-05
703	9.654202538e-05	1.631908055e-05
704	9.567200772e-05	1.614013268e-05
705	9.482892865e-05	1.596476377e-05
706	9.401211818e-05	1.579290224e-05
707	9.322091597e-05	1.562447794e-05
708	9.245467137e-05	1.545942213e-05
709	9.17127434e-05	1.529766742e-05
710	9.0994501e-05	1.513914781e-05
711	9.029932291e-05	1.49837986e-05
712	8.962659781e-05	1.483155637e-05
713	8.897572434e-05	1.468235897e-05
714	8.834611128e-05	1.453614554e-05
715	8.773717745e-05	1.439285637e-05
716	8.714835187e-05	1.425243298e-05
717	8.657907382e-05	1.411481806e-05
718	8.602879278e-05	1.397995544e-05
719	8.549696858e-05	1.384779007e-05
720	8.498307143e-05	1.371826801e-05
721	8.448658188e-05	1.359133639e-05
722	8.400699088e-05	1.346694341e-05
723	8.354379977e-05	1.334503828e-05
724	8.309652035e-05	1.322557125e-05
725	8.266467478e-05	1.310849357e-05
726	8.224779564e-05	1.299375744e-05
727	8.184542585e-05	1.288131603e-05
728	8.145711871e-05	1.277112345e-05
729	8.108243776e-05	1.266313472e-05
730	8.072095684e-05	1.255730577e-05
731	8.037225991e-05	1.245359339e-05
732	8.003594112e-05	1.235195527e-05
733	7.971160457e-05	1.22523499e-05
734	7.93988644e-05	1.215473664e-05
735	7.909734455e-05	1.205907565e-05
736	7.880667872e-05	1.196532788e-05
737	7.852651029e-05	1.187345506e-05
738	7.825649216e-05	1.17834197e-05
739	7.799628662e-05	1.169518504e-05
740	7.774556525e-05	1.160871508e-05
741	7.750400879e-05	1.152397452e-05
742	7.727130698e-05	1.144092877e-05
743	7.704715841e-05	1.135954393e-05
744	7.68312704e-05	1.127978679e-05
745	7.662335881e-05	1.12016248e-05
746	7.642314793e-05	1.112502604e-05
747	7.623037028e-05	1.104995926e-05
748	7.604476644e-05	1.097639382e-05
749	7.586608495e-05	1.090429968e-05
750	7.569408206e-05	1.083364743e-05
751	7.552852162e-05	1.076440821e-05
752	7.536917491e-05	1.069655379e-05
753	7.521582043e-05	1.063005646e-05
754	7.506824377e-05	1.056488907e-05
755	7.49262374e-05	1.050102502e-05
756	7.478960055e-05	1.043843826e-05
757	7.465813902e-05	1.037710324e-05
758	7.453166497e-05	1.031699491e-05
759	7.440999684e-05	1.025808875e-05
760	7.429295909e-05	1.020036072e-05
761	7.418038212e-05	1.014378724e-05
762	7.407210204e-05	1.008834524e-05
763	7.396796053e-05	1.003401207e-05
764	7.386780473e-05	9.980765571e-06
765	7.377148701e-05	9.928584e-06
766	7.367886485e-05	9.87744606e-06
767	7.35898007e-05	9.827330878e-06
768	7.350416182e-05	9.778218001e-06
769	7.342182012e-05	9.73008738e-06
770	7.334265206e-05	9.682919372e-06
771	7.326653843e-05	9.636694724e-06
772	7.319336433e-05	9.591394569e-06
773	7.31230189e-05	9.547000416e-06
774	7.305539532e-05	9.503494147e-06
775	7.299039059e-05	9.460858004e-06
776	7.292790542e-05	9.419074583e-06
777	7.286784416e-05	9.37812683e-06
778	7.281011462e-05	9.337998032e-06
779	7.275462798e-05	9.298671812e-06
780	7.270129868e-05	9.260132116e-06
781	7.26500443e-05	9.222363212e-06
782	7.260078547e-05	9.185349687e-06
783	7.255344575e-05	9.149076431e-06
784	7.250795152e-05	9.113528642e-06
785	7.246423192e-05	9.078691809e-06
786	7.242221871e-05	9.04455171e-06
787	7.238184621e-05	9.011094416e-06
788	7.23430512e-05	8.978306266e-06
789	7.230577282e-05	8.946173881e-06
790	7.226995251e-05	8.914684142e-06
791	7.223553392e-05	8.883824199e-06
792	7.22024628e-05	8.853581454e-06
793	7.217068698e-05	8.823943564e-06
794	7.214015625e-05	8.794898431e-06
795	7.211082233e-05	8.766434201e-06
796	7.208263875e-05	8.738539256e-06
797	7.205556081e-05	8.711202209e-06
798	7.202954553e-05	8.684411904e-06
799	7.200455157e-05	8.658157405e-06
800	7.198053915e-05	8.632427995e-06
801	7.195747003e-05	8.607213175e-06
802	7.193530745e-05	8.58250265e-06
803	7.191401604e-05	8.558286336e-06
804	7.189356179e-05	8.534554348e-06
805	7.1873912e-05	8.511297001e-06
806	7.185503526e-05	8.488504799e-06
807	7.183690132e-05	8.466168442e-06
808	7.181948114e-05	8.444278812e-06
809	7.180274678e-05	8.422826975e-06
810	7.17866714e-05	8.401804174e-06
811	7.177122918e-05	8.381201829e-06
812	7.17563953e-05	8.361011531e-06
813	7.174214593e-05	8.34122504e-06
814	7.172845814e-05	8.321834278e-06
815	7.171530989e-05	8.302831331e-06
